Frequency (Hz)	Level (dB)
5916.247559	-81.657013
5921.630859	-79.981316
5927.014160	-80.095100
5932.397461	-80.182594
5937.780762	-79.376366
5943.164063	-76.083069
5948.547363	-70.425102
5953.930664	-70.061554
5959.313965	-73.441345
5964.697266	-76.583015
5970.080566	-78.332008
5975.463867	-78.900658
5980.847168	-79.602348
5986.230469	-80.094749
5991.613770	-79.091255
5996.997070	-77.228447
6002.380371	-70.413773
6007.763672	-66.908722
6013.146973	-68.097557
6018.530273	-69.924927
6023.913574	-73.158569
6029.296875	-76.588242
6034.680176	-80.885567
6040.063477	-83.389435
6045.446777	-84.992294
6050.830078	-84.253433
6056.213379	-83.295540
6061.596680	-82.174248
6066.979980	-77.326729
6072.363281	-76.018806
6077.746582	-80.270103
6083.129883	-81.092400
6088.513184	-80.398041
6093.896484	-83.021622
6099.279785	-83.047562
6104.663086	-82.320351
6110.046387	-81.005478
6115.429688	-79.961723
6120.812988	-79.866501
6126.196289	-79.389153
6131.579590	-79.637932
6136.962891	-80.253647
6142.346191	-82.491104
6147.729492	-82.157745
6153.112793	-82.759590
6158.496094	-81.850052
6163.879395	-81.337570
6169.262695	-79.776581
6174.645996	-78.993469
6180.029297	-77.871925
6185.412598	-74.926666
6190.795898	-74.187279
6196.179199	-74.489380
6201.562500	-71.563141
6206.945801	-72.165962
6212.329102	-74.370827
6217.712402	-75.376724
6223.095703	-78.169182
6228.479004	-78.504906
6233.862305	-77.333557
6239.245605	-78.955704
6244.628906	-77.994247
6250.012207	-78.717133
6255.395508	-83.491531
6260.778809	-83.096863
6266.162109	-78.042412
6271.545410	-74.890816
6276.928711	-77.662987
6282.312012	-80.963554
6287.695313	-81.069389
6293.078613	-82.489594
6298.461914	-82.890457
6303.845215	-83.327744
6309.228516	-84.894676
6314.611816	-85.198090
