Frequency (Hz)	Level (dB)
5819.348145	-150.266785
5824.731445	-149.482712
5830.114746	-148.183670
5835.498047	-143.945816
5840.881348	-140.298920
5846.264648	-144.123505
5851.647949	-149.345383
5857.031250	-148.871201
5862.414551	-147.623596
5867.797852	-150.642563
5873.181152	-151.063263
5878.564453	-145.090332
5883.947754	-142.150864
5889.331055	-148.602600
5894.714355	-149.950851
5900.097656	-144.284454
5905.480957	-140.294586
5910.864258	-145.390030
5916.247559	-152.759155
5921.630859	-154.191666
5927.014160	-154.800964
5932.397461	-156.512604
5937.780762	-157.800781
5943.164063	-158.362122
5948.547363	-155.384003
5953.930664	-152.017990
5959.313965	-154.035522
5964.697266	-155.886658
5970.080566	-151.015305
5975.463867	-148.015991
5980.847168	-149.416855
5986.230469	-153.940643
5991.613770	-154.670639
5996.997070	-153.016098
6002.380371	-147.162903
6007.763672	-143.720016
6013.146973	-148.136948
6018.530273	-151.607803
6023.913574	-151.157822
6029.296875	-148.798843
6034.680176	-144.288895
6040.063477	-144.826492
6045.446777	-149.922485
6050.830078	-151.693939
6056.213379	-150.181732
6061.596680	-144.725449
6066.979980	-144.462753
6072.363281	-146.627319
6077.746582	-150.498947
6083.129883	-153.784668
6088.513184	-153.977585
6093.896484	-152.518311
6099.279785	-148.965881
6104.663086	-147.296707
6110.046387	-150.685135
6115.429688	-150.645721
6120.812988	-149.179886
6126.196289	-152.727219
6131.579590	-154.280777
6136.962891	-154.645340
6142.346191	-151.642975
6147.729492	-147.420731
6153.112793	-149.295288
6158.496094	-151.225281
6163.879395	-150.623093
6169.262695	-146.885635
6174.645996	-145.504288
6180.029297	-149.098190
6185.412598	-146.581284
6190.795898	-144.251511
6196.179199	-148.385193
6201.562500	-152.317795
6206.945801	-152.059875
6212.329102	-149.374329
6217.712402	-152.365036
6223.095703	-153.507172
6228.479004	-147.554382
6233.862305	-149.493607
6239.245605	-157.799271
6244.628906	-158.196503
6250.012207	-153.235367
6255.395508	-150.436798
6260.778809	-155.831161
6266.162109	-160.313904
6271.545410	-159.370316
6276.928711	-155.244614
6282.312012	-148.295319
6287.695313	-150.902298
6293.078613	-150.059204
6298.461914	-144.898361
6303.845215	-148.984589
6309.228516	-156.969070
6314.611816	-160.526917
6319.995117	-159.330627
