Frequency (Hz)	Level (dB)
6325.378418	-81.054382
6330.761719	-77.350159
6336.145020	-77.022781
6341.528320	-76.864799
6346.911621	-77.100464
6352.294922	-75.146927
6357.678223	-73.169548
6363.061523	-75.538071
6368.444824	-77.508774
6373.828125	-79.011688
6379.211426	-78.982895
6384.594727	-79.290871
6389.978027	-77.835037
6395.361328	-81.654045
6400.744629	-83.889114
6406.127930	-83.485435
6411.511230	-84.928375
6416.894531	-84.545181
6422.277832	-82.269447
6427.661133	-80.145882
6433.044434	-80.831482
6438.427734	-81.929207
6443.811035	-77.959160
6449.194336	-74.557327
6454.577637	-73.808487
6459.960938	-74.012955
6465.344238	-73.174469
6470.727539	-73.652969
6476.110840	-76.262947
6481.494141	-77.248192
6486.877441	-75.667137
6492.260742	-74.512154
6497.644043	-72.751961
6503.027344	-69.965561
6508.410645	-65.203796
6513.793945	-62.456448
6519.177246	-65.453308
6524.560547	-71.505226
6529.943848	-75.070412
6535.327148	-76.727203
6540.710449	-77.153160
6546.093750	-75.949303
6551.477051	-72.048676
6556.860352	-71.702187
6562.243652	-74.781395
6567.626953	-72.604881
6573.010254	-69.094910
6578.393555	-71.342705
6583.776855	-73.183067
6589.160156	-74.431686
6594.543457	-78.714943
6599.926758	-78.325859
6605.310059	-75.366920
6610.693359	-73.924835
6616.076660	-78.140816
6621.459961	-82.602173
6626.843262	-84.036430
6632.226563	-83.332611
6637.609863	-83.481613
6642.993164	-80.770615
6648.376465	-80.274010
6653.759766	-82.188217
6659.143066	-85.611443
6664.526367	-86.598557
6669.909668	-84.646782
6675.292969	-84.036194
6680.676270	-83.588364
6686.059570	-85.635529
6691.442871	-86.939011
6696.826172	-85.475716
6702.209473	-85.402626
6707.592773	-85.105637
6712.976074	-84.180176
6718.359375	-82.223190
6723.742676	-79.794891
6729.125977	-76.747894
6734.509277	-71.640869
6739.892578	-68.797188
6745.275879	-70.006042
6750.659180	-74.081093
6756.042480	-81.084030
6761.425781	-84.378448
6766.809082	-85.380745
6772.192383	-85.683578
6777.575684	-84.641968
6782.958984	-83.965866
6788.342285	-83.075752
6793.725586	-80.792984
6799.108887	-75.230850
6804.492188	-70.091095
6809.875488	-70.084671
6815.258789	-75.925140
6820.642090	-79.975105
6826.025391	-81.329094
6831.408691	-80.967346
6836.791992	-80.483932
6842.175293	-79.119965
6847.558594	-78.411392
6852.941895	-76.670059
6858.325195	-73.922783
6863.708496	-74.454407
6869.091797	-76.941132
6874.475098	-79.073227
6879.858398	-80.841393
6885.241699	-83.293030
6890.625000	-84.185059
6896.008301	-84.682396
6901.391602	-84.303040
6906.774902	-83.875473
6912.158203	-82.528725
6917.541504	-81.493889
6922.924805	-80.795525
6928.308105	-79.456581
6933.691406	-78.977196
6939.074707	-78.945023
6944.458008	-77.052765
6949.841309	-74.914001
6955.224609	-76.363663
6960.607910	-78.191452
6965.991211	-74.315300
6971.374512	-72.723228
6976.757813	-73.381462
6982.141113	-73.889191
6987.524414	-75.886398
6992.907715	-77.068687
6998.291016	-78.085197
7003.674316	-79.429680
7009.057617	-80.996979
7014.440918	-82.350395
7019.824219	-82.671097
7025.207520	-83.790482
7030.590820	-85.056091
7035.974121	-85.885017
7041.357422	-85.898056
7046.740723	-86.212761
7052.124023	-86.904343
7057.507324	-88.235031
7062.890625	-86.472313
7068.273926	-83.367706
7073.657227	-83.818520
7079.040527	-83.905617
7084.423828	-84.720734
7089.807129	-86.005066
7095.190430	-85.826416
7100.573730	-84.777313
7105.957031	-81.663933
7111.340332	-79.633980
7116.723633	-79.825768
7122.106934	-82.121025
7127.490234	-83.939255
7132.873535	-86.264145
7138.256836	-86.653389
7143.640137	-85.552589
7149.023438	-82.752052
7154.406738	-82.440468
7159.790039	-83.887917
7165.173340	-83.814537
7170.556641	-83.952934
7175.939941	-84.306854
7181.323242	-82.540733
7186.706543	-80.321106
7192.089844	-80.044334
7197.473145	-80.533081
7202.856445	-79.196037
7208.239746	-73.437408
7213.623047	-71.099106
7219.006348	-74.806190
7224.389648	-78.827942
7229.772949	-80.593491
7235.156250	-80.841438
7240.539551	-78.854225
7245.922852	-77.914932
7251.306152	-76.543053
7256.689453	-74.377983
7262.072754	-73.096268
7267.456055	-72.941872
7272.839355	-72.841599
7278.222656	-73.220978
7283.605957	-73.979950
7288.989258	-75.081810
7294.372559	-76.453911
7299.755859	-79.220306
7305.139160	-78.973587
7310.522461	-75.404694
7315.905762	-76.360832
7321.289063	-79.057663
7326.672363	-82.104607
7332.055664	-83.328339
7337.438965	-82.920006
7342.822266	-82.893898
7348.205566	-82.210358
7353.588867	-81.689995
7358.972168	-80.553444
7364.355469	-79.533821
7369.738770	-77.518982
7375.122070	-74.017914
7380.505371	-72.278976
7385.888672	-73.636101
7391.271973	-72.475731
7396.655273	-73.185120
7402.038574	-76.232170
7407.421875	-77.222824
7412.805176	-77.007332
7418.188477	-78.547333
7423.571777	-80.497604
7428.955078	-82.579338
7434.338379	-83.867043
7439.721680	-84.279129
7445.104980	-84.281982
7450.488281	-84.478630
7455.871582	-81.808815
7461.254883	-80.680573
7466.638184	-81.352943
7472.021484	-83.266426
7477.404785	-85.417236
7482.788086	-86.462059
7488.171387	-87.421806
7493.554688	-87.360252
7498.937988	-86.171097
7504.321289	-87.679985
7509.704590	-89.779182
7515.087891	-88.381310
7520.471191	-87.454292
7525.854492	-88.841431
7531.237793	-89.266136
7536.621094	-88.480339
7542.004395	-87.833679
7547.387695	-85.517937
7552.770996	-81.096603
7558.154297	-76.930687
7563.537598	-78.542892
7568.920898	-82.307976
7574.304199	-84.811218
7579.687500	-88.228920
7585.070801	-87.834938
7590.454102	-87.360329
7595.837402	-88.296677
7601.220703	-89.109108
7606.604004	-89.476028
7611.987305	-86.603653
7617.370605	-85.915588
7622.753906	-87.967529
7628.137207	-89.209274
7633.520508	-89.723656
7638.903809	-90.754982
7644.287109	-93.059311
7649.670410	-95.114906
7655.053711	-94.810593
7660.437012	-93.901611
7665.820313	-93.824768
7671.203613	-94.445869
7676.586914	-93.296944
7681.970215	-91.367271
7687.353516	-88.976082
7692.736816	-85.509384
7698.120117	-81.516090
7703.503418	-80.492096
7708.886719	-81.314674
7714.270020	-80.078590
7719.653320	-80.951118
7725.036621	-83.324493
7730.419922	-84.517982
7735.803223	-86.470413
7741.186523	-83.865837
7746.569824	-82.481270
7751.953125	-82.236595
7757.336426	-82.230904
7762.719727	-82.043877
7768.103027	-77.339996
7773.486328	-77.148872
7778.869629	-79.893295
7784.252930	-82.721840
7789.636230	-83.711334
7795.019531	-85.117188
7800.402832	-85.799759
7805.786133	-85.690605
7811.169434	-86.995026
7816.552734	-89.089500
7821.936035	-89.582283
7827.319336	-84.847801
7832.702637	-82.030205
7838.085938	-82.015930
7843.469238	-84.126717
7848.852539	-87.434586
7854.235840	-89.885330
7859.619141	-90.114548
7865.002441	-90.906372
7870.385742	-91.861092
7875.769043	-93.997566
7881.152344	-94.129692
7886.535645	-94.823898
7891.918945	-94.220963
7897.302246	-91.519394
7902.685547	-90.766083
7908.068848	-90.041229
7913.452148	-89.313721
7918.835449	-89.255600
7924.218750	-89.427086
7929.602051	-87.239334
7934.985352	-87.135124
7940.368652	-89.208748
7945.751953	-89.814690
7951.135254	-90.375557
7956.518555	-92.209869
7961.901855	-92.663948
7967.285156	-92.210846
7972.668457	-88.136963
7978.051758	-82.894737
7983.435059	-80.136902
7988.818359	-80.140457
7994.201660	-81.845131
7999.584961	-83.978485
8004.968262	-87.732231
8010.351563	-88.720406
8015.734863	-88.357826
8021.118164	-88.618958
8026.501465	-89.189629
8031.884766	-90.122993
8037.268066	-90.972191
8042.651367	-89.297974
8048.034668	-88.427025
8053.417969	-88.565636
8058.801270	-88.964989
8064.184570	-87.888474
8069.567871	-87.168228
8074.951172	-85.454155
8080.334473	-83.638695
8085.717773	-80.087944
8091.101074	-74.955612
8096.484375	-73.454605
8101.867676	-76.162827
8107.250977	-82.239136
8112.634277	-84.692764
8118.017578	-85.655617
8123.400879	-86.750053
8128.784180	-86.907883
8134.167480	-85.866493
8139.550781	-85.034714
8144.934082	-86.377068
8150.317383	-89.376938
8155.700684	-90.368202
8161.083984	-89.709076
8166.467285	-89.605621
8171.850586	-87.387184
8177.233887	-84.875298
8182.617188	-84.251755
8188.000488	-85.766586
8193.383789	-86.696136
8198.767090	-85.354012
8204.150391	-83.220581
8209.533691	-83.255074
8214.916992	-84.212746
8220.300293	-85.116928
8225.683594	-85.694160
8231.066895	-80.994736
8236.450195	-79.975517
8241.833496	-82.194016
8247.216797	-84.380852
8252.600098	-85.058350
8257.983398	-84.633667
8263.366699	-82.134117
8268.750000	-80.319298
8274.133301	-81.594505
8279.516602	-83.374031
8284.899902	-81.816994
8290.283203	-80.416862
8295.666504	-80.978821
8301.049805	-80.552711
8306.433105	-82.026039
8311.816406	-82.769478
8317.199707	-83.688545
8322.583008	-84.681976
8327.966309	-85.995407
8333.349609	-86.667458
8338.732910	-87.420853
8344.116211	-88.165398
8349.499512	-89.282021
8354.882813	-90.669762
8360.266113	-90.530571
8365.649414	-89.076973
8371.032715	-86.355232
8376.416016	-83.231331
8381.799316	-83.455620
8387.182617	-86.619164
8392.565918	-86.320892
8397.949219	-84.811279
8403.332520	-85.722816
8408.715820	-88.528778
8414.099121	-89.347885
8419.482422	-90.059166
8424.865723	-90.597282
8430.249023	-91.483955
8435.632324	-91.515404
8441.015625	-91.763153
8446.398926	-91.070160
8451.782227	-88.536270
8457.165527	-88.357071
8462.548828	-87.727592
8467.932129	-86.725899
8473.315430	-86.184784
8478.698730	-83.172836
8484.082031	-80.553627
8489.465332	-82.251602
8494.848633	-85.473740
8500.231934	-87.281097
8505.615234	-90.732414
8510.998535	-92.617058
8516.381836	-90.629440
8521.765137	-89.318588
8527.148438	-90.797211
8532.531738	-92.178513
8537.915039	-93.252708
8543.298340	-89.974876
8548.681641	-88.882858
8554.064941	-89.478172
8559.448242	-90.235428
8564.831543	-90.499001
8570.214844	-90.934563
8575.598145	-90.716866
8580.981445	-92.142693
8586.364746	-94.327209
8591.748047	-94.026581
8597.131348	-92.858704
8602.514648	-90.329987
8607.897949	-88.307655
8613.281250	-89.469238
8618.664551	-91.831047
8624.047852	-92.729881
8629.431152	-92.921852
8634.814453	-93.654350
8640.197754	-92.171204
8645.581055	-92.379677
8650.964355	-90.649132
8656.347656	-86.213547
8661.730957	-84.297478
8667.114258	-86.671272
8672.497559	-88.037201
8677.880859	-90.087593
8683.264160	-94.344963
8688.647461	-87.696632
8694.030762	-84.043556
8699.414063	-87.763512
8704.797363	-93.098717
8710.180664	-95.978523
8715.563965	-95.817947
8720.947266	-96.121010
8726.330566	-96.443642
8731.713867	-95.764893
8737.097168	-95.253609
8742.480469	-94.793373
8747.863770	-93.270073
8753.247070	-90.977066
8758.630371	-89.616913
8764.013672	-90.900520
8769.396973	-94.802155
8774.780273	-94.990685
8780.163574	-92.352104
8785.546875	-87.736122
8790.930176	-83.834839
8796.313477	-84.478775
8801.696777	-86.517464
8807.080078	-89.141266
8812.463379	-93.351135
8817.846680	-96.273216
8823.229980	-96.575722
8828.613281	-97.842545
8833.996582	-98.056664
8839.379883	-97.855400
8844.763184	-97.319626
8850.146484	-96.270416
8855.529785	-95.811890
8860.913086	-92.471970
8866.296387	-89.247566
8871.679688	-87.024124
8877.062988	-85.988869
8882.446289	-87.258202
8887.829590	-89.209267
8893.212891	-89.039101
8898.596191	-89.194328
8903.979492	-89.506874
8909.362793	-91.630249
8914.746094	-93.646980
8920.129395	-94.633804
8925.512695	-95.761452
8930.895996	-97.079880
8936.279297	-97.525719
8941.662598	-97.589142
8947.045898	-97.988129
8952.429199	-98.095230
8957.812500	-97.280708
8963.195801	-98.345840
8968.579102	-98.432487
8973.962402	-97.503494
8979.345703	-97.307526
8984.729004	-98.346977
8990.112305	-97.607277
8995.495605	-96.826790
9000.878906	-96.393303
9006.262207	-97.138412
9011.645508	-97.230179
9017.028809	-96.475555
9022.412109	-96.829811
9027.795410	-96.445076
9033.178711	-96.437805
9038.562012	-96.305931
9043.945313	-95.723969
9049.328613	-95.009865
9054.711914	-95.119263
9060.095215	-94.807213
9065.478516	-94.860680
9070.861816	-95.955849
9076.245117	-95.423073
9081.628418	-95.411285
9087.011719	-95.229836
9092.395020	-97.326973
9097.778320	-99.002640
9103.161621	-98.503082
9108.544922	-97.349480
9113.928223	-94.807449
9119.311523	-91.904816
9124.694824	-92.280167
9130.078125	-93.946510
9135.461426	-94.755455
9140.844727	-96.251236
9146.228027	-97.727371
9151.611328	-99.030396
9156.994629	-98.588211
9162.377930	-98.044571
9167.761230	-96.652702
9173.144531	-95.132477
9178.527832	-92.900826
9183.911133	-93.262192
9189.294434	-94.308044
9194.677734	-93.567429
9200.061035	-94.625290
9205.444336	-94.210663
9210.827637	-93.885376
9216.210938	-91.883659
9221.594238	-90.132347
9226.977539	-90.954247
9232.360840	-92.027924
9237.744141	-85.859634
9243.127441	-83.902557
9248.510742	-86.066261
9253.894043	-88.566895
9259.277344	-90.322754
9264.660645	-91.786140
9270.043945	-92.400368
9275.427246	-93.213173
9280.810547	-93.025589
9286.193848	-93.660568
9291.577148	-94.487854
9296.960449	-95.086746
9302.343750	-94.570313
9307.727051	-95.859901
9313.110352	-97.533859
9318.493652	-99.471390
9323.876953	-101.269981
9329.260254	-100.126869
9334.643555	-99.079041
9340.026855	-99.254997
9345.410156	-98.844597
9350.793457	-99.541985
9356.176758	-99.567886
9361.560059	-99.750328
9366.943359	-100.475937
9372.326660	-101.822479
9377.709961	-102.725700
9383.093262	-102.586227
9388.476563	-101.060722
9393.859863	-100.797203
9399.243164	-100.256493
9404.626465	-99.204582
9410.009766	-98.374550
9415.393066	-97.829018
9420.776367	-98.117729
9426.159668	-97.575928
9431.542969	-95.924133
9436.926270	-97.260551
9442.309570	-98.009171
9447.692871	-97.515488
9453.076172	-97.921188
9458.459473	-98.445892
9463.842773	-98.621651
9469.226074	-99.011330
9474.609375	-99.317734
9479.992676	-97.393997
9485.375977	-95.394730
9490.759277	-94.355247
9496.142578	-92.504341
9501.525879	-91.559494
9506.909180	-90.614891
9512.292480	-92.292633
9517.675781	-95.961731
9523.059082	-96.459854
9528.442383	-97.056328
9533.825684	-97.108696
9539.208984	-96.538391
9544.592285	-97.375031
9549.975586	-99.390648
9555.358887	-99.828682
9560.742188	-99.542297
9566.125488	-98.238579
9571.508789	-96.846611
9576.892090	-98.251320
9582.275391	-100.619370
9587.658691	-98.452873
9593.041992	-97.488045
9598.425293	-96.758575
9603.808594	-96.574860
9609.191895	-95.824921
9614.575195	-95.345322
9619.958496	-95.921555
9625.341797	-96.759590
9630.725098	-98.134888
9636.108398	-99.312386
9641.491699	-99.947372
9646.875000	-100.768776
9652.258301	-101.568535
9657.641602	-101.778175
9663.024902	-102.251450
9668.408203	-102.511986
9673.791504	-102.378670
9679.174805	-102.876236
9684.558105	-102.465233
9689.941406	-102.511108
9695.324707	-104.129639
9700.708008	-104.105675
9706.091309	-102.204453
9711.474609	-97.060936
9716.857910	-93.510201
9722.241211	-94.632896
9727.624512	-98.289520
9733.007813	-100.575119
9738.391113	-102.315269
9743.774414	-103.637444
9749.157715	-103.300247
9754.541016	-101.863274
9759.924316	-100.393471
9765.307617	-100.166016
9770.690918	-100.123886
9776.074219	-100.455940
9781.457520	-99.852737
9786.840820	-99.163200
9792.224121	-97.662056
9797.607422	-97.626572
9802.990723	-99.707909
9808.374023	-100.830223
9813.757324	-101.638077
9819.140625	-103.043114
9824.523926	-101.292130
9829.907227	-101.115944
9835.290527	-103.143700
9840.673828	-103.721146
9846.057129	-103.914993
9851.440430	-102.979782
9856.823730	-101.818016
9862.207031	-101.346214
9867.590332	-101.459114
9872.973633	-102.044800
9878.356934	-103.024872
9883.740234	-105.459007
9889.123535	-105.571602
9894.506836	-105.053009
9899.890137	-103.757172
9905.273438	-103.010933
9910.656738	-103.401665
9916.040039	-103.673279
9921.423340	-103.712608
9926.806641	-103.825516
9932.189941	-102.890289
9937.573242	-102.400757
9942.956543	-102.291679
9948.339844	-99.091988
9953.723145	-95.183884
9959.106445	-91.079773
9964.489746	-90.553093
9969.873047	-94.251381
9975.256348	-94.267815
9980.639648	-92.488434
9986.022949	-92.580048
9991.406250	-94.156578
9996.789551	-96.648682
10002.172852	-97.918129
10007.556152	-99.197998
10012.939453	-98.842415
10018.322754	-100.129532
10023.706055	-99.776917
10029.089355	-99.118477
10034.472656	-98.292114
10039.855957	-98.079720
10045.239258	-99.281151
10050.622559	-99.681198
10056.005859	-100.357414
10061.389160	-100.389114
10066.772461	-100.561882
10072.155762	-100.047577
10077.539063	-98.310310
10082.922363	-98.844666
10088.305664	-102.885246
10093.688965	-102.513374
10099.072266	-101.970901
10104.455566	-103.673691
10109.838867	-104.564537
10115.222168	-105.124901
10120.605469	-105.167229
10125.988770	-105.491982
10131.372070	-104.865158
10136.755371	-104.771515
10142.138672	-104.303001
10147.521973	-103.778259
10152.905273	-103.770813
10158.288574	-104.056976
10163.671875	-105.790146
10169.055176	-105.851006
10174.438477	-105.690544
10179.821777	-105.704048
10185.205078	-105.268776
10190.588379	-104.003906
10195.971680	-102.505920
10201.354980	-102.177170
10206.738281	-103.095062
10212.121582	-103.801559
10217.504883	-102.547615
10222.888184	-101.244606
10228.271484	-98.418350
10233.654785	-94.226936
10239.038086	-93.350067
10244.421387	-96.195206
10249.804688	-98.362442
10255.187988	-100.151794
10260.571289	-102.536697
10265.954590	-104.794762
10271.337891	-106.100189
10276.721191	-106.644409
10282.104492	-106.576164
10287.487793	-106.223763
10292.871094	-106.914734
10298.254395	-107.616516
10303.637695	-108.199677
10309.020996	-108.734100
10314.404297	-109.878769
10319.787598	-110.312019
10325.170898	-111.241859
10330.554199	-111.180313
10335.937500	-110.137222
10341.320801	-109.012344
10346.704102	-108.496498
10352.087402	-107.670708
10357.470703	-108.236870
10362.854004	-108.291664
10368.237305	-107.894974
10373.620605	-108.786797
10379.003906	-108.425003
10384.387207	-107.992935
10389.770508	-107.769081
10395.153809	-108.994057
10400.537109	-110.089691
10405.920410	-109.978737
10411.303711	-108.891487
10416.687012	-107.729904
10422.070313	-107.370850
10427.453613	-107.401054
10432.836914	-106.686432
10438.220215	-104.405579
10443.603516	-103.829575
10448.986816	-104.992607
10454.370117	-105.152344
10459.753418	-105.907379
10465.136719	-107.905029
10470.520020	-110.332085
10475.903320	-111.888550
10481.286621	-111.195641
10486.669922	-111.315598
10492.053223	-111.064316
10497.436523	-109.903694
10502.819824	-109.960808
10508.203125	-108.677765
10513.586426	-106.486374
10518.969727	-105.480980
10524.353027	-106.313393
10529.736328	-107.424408
10535.119629	-104.791801
10540.502930	-104.169640
10545.886230	-107.852257
10551.269531	-110.421097
10556.652832	-109.816452
10562.036133	-108.061943
10567.419434	-108.452141
10572.802734	-109.820480
10578.186035	-110.069023
10583.569336	-110.669449
10588.952637	-110.478096
10594.335938	-110.518822
10599.719238	-110.250885
10605.102539	-110.569481
10610.485840	-110.854179
10615.869141	-110.444809
10621.252441	-108.906433
10626.635742	-110.049324
10632.019043	-109.159424
10637.402344	-107.203506
10642.785645	-104.611977
10648.168945	-104.051842
10653.552246	-105.696022
10658.935547	-107.405434
10664.318848	-107.561981
10669.702148	-107.084953
10675.085449	-105.036354
10680.468750	-102.805626
10685.852051	-104.471428
10691.235352	-108.022995
10696.618652	-107.656807
10702.001953	-107.117905
10707.385254	-106.650627
10712.768555	-106.288589
10718.151855	-108.001663
10723.535156	-109.273331
10728.918457	-109.161278
10734.301758	-108.422379
10739.685059	-107.945869
10745.068359	-109.801750
10750.451660	-112.110451
10755.834961	-112.893456
10761.218262	-113.069878
10766.601563	-111.431534
10771.984863	-109.703232
10777.368164	-109.557564
10782.751465	-109.936951
10788.134766	-110.087059
10793.518066	-111.340240
10798.901367	-112.200584
10804.284668	-111.963554
10809.667969	-112.467247
10815.051270	-111.953186
10820.434570	-112.464897
10825.817871	-112.140526
10831.201172	-110.882347
10836.584473	-111.126427
10841.967773	-110.637184
10847.351074	-110.785767
10852.734375	-110.429527
10858.117676	-110.616997
10863.500977	-110.148544
10868.884277	-108.853333
10874.267578	-109.027908
10879.650879	-110.166664
10885.034180	-111.529854
10890.417480	-112.555641
10895.800781	-113.175323
10901.184082	-113.479103
10906.567383	-113.670250
10911.950684	-114.339752
10917.333984	-114.199661
10922.717285	-113.765862
10928.100586	-113.015495
10933.483887	-112.671875
10938.867188	-112.836159
10944.250488	-112.648888
10949.633789	-112.606445
10955.017090	-112.178062
10960.400391	-111.658577
10965.783691	-110.508659
10971.166992	-108.107582
10976.550293	-106.989334
10981.933594	-105.067719
10987.316895	-101.556778
10992.700195	-100.230621
10998.083496	-101.495491
11003.466797	-104.965599
11008.850098	-108.152641
11014.233398	-109.835350
11019.616699	-110.544441
11025.000000	-109.740906
11030.383301	-108.691711
11035.766602	-108.379105
11041.149902	-109.977272
11046.533203	-110.972298
11051.916504	-111.090385
11057.299805	-111.444618
11062.683105	-111.945107
11068.066406	-111.589088
11073.449707	-110.485046
11078.833008	-109.406097
11084.216309	-109.646812
11089.599609	-110.319595
11094.982910	-110.837379
11100.366211	-111.526611
11105.749512	-111.767357
11111.132813	-111.880920
11116.516113	-111.011894
11121.899414	-109.410362
11127.282715	-108.738586
11132.666016	-108.983139
11138.049316	-109.086502
11143.432617	-108.987129
11148.815918	-109.764946
11154.199219	-110.278313
11159.582520	-107.412056
11164.965820	-108.007217
11170.349121	-110.454811
11175.732422	-111.735451
11181.115723	-112.985817
11186.499023	-114.690063
11191.882324	-115.530739
11197.265625	-116.046089
11202.648926	-116.374893
11208.032227	-117.074516
11213.415527	-116.597168
11218.798828	-116.013710
11224.182129	-115.725739
11229.565430	-115.339981
11234.948730	-114.884285
11240.332031	-114.323814
11245.715332	-114.200768
11251.098633	-114.547310
11256.481934	-114.671219
11261.865234	-115.381805
11267.248535	-116.580688
11272.631836	-114.984100
11278.015137	-112.932755
11283.398438	-113.458321
11288.781738	-113.745476
11294.165039	-113.309563
11299.548340	-113.785378
11304.931641	-115.342102
11310.314941	-116.209984
11315.698242	-117.294014
11321.081543	-116.587502
11326.464844	-116.971725
11331.848145	-117.674080
11337.231445	-118.031662
11342.614746	-117.301018
11347.998047	-116.993599
11353.381348	-116.018929
11358.764648	-114.431831
11364.147949	-113.443977
11369.531250	-114.133553
11374.914551	-115.225540
11380.297852	-116.194916
11385.681152	-115.089813
11391.064453	-114.084709
11396.447754	-113.881912
11401.831055	-114.195679
11407.214355	-113.233521
11412.597656	-113.489456
11417.980957	-114.023781
11423.364258	-114.664703
11428.747559	-114.545959
11434.130859	-115.065865
11439.514160	-114.866364
11444.897461	-114.721519
11450.280762	-114.623955
11455.664063	-114.593086
11461.047363	-114.618698
11466.430664	-114.673630
11471.813965	-114.584976
11477.197266	-116.056892
11482.580566	-116.840164
11487.963867	-117.020393
11493.347168	-116.739677
11498.730469	-116.608543
11504.113770	-116.617210
11509.497070	-116.610596
11514.880371	-116.306976
11520.263672	-116.173096
11525.646973	-116.269981
11531.030273	-115.845047
11536.413574	-116.069031
11541.796875	-115.735954
11547.180176	-117.030914
11552.563477	-117.598289
11557.946777	-117.557388
11563.330078	-116.855629
11568.713379	-116.861305
11574.096680	-116.840202
11579.479980	-116.235619
11584.863281	-116.739014
11590.246582	-116.015793
11595.629883	-115.288696
11601.013184	-114.981178
11606.396484	-113.235016
11611.779785	-112.633034
11617.163086	-112.563667
11622.546387	-112.584389
11627.929688	-113.089439
11633.312988	-113.568771
11638.696289	-113.582161
11644.079590	-114.426636
11649.462891	-115.958763
11654.846191	-114.533623
11660.229492	-114.395020
11665.612793	-114.980209
11670.996094	-116.657501
11676.379395	-117.383675
11681.762695	-115.975853
11687.145996	-114.619888
11692.529297	-113.459633
11697.912598	-113.119659
11703.295898	-111.978920
11708.679199	-110.823410
11714.062500	-109.426521
11719.445801	-108.095566
11724.829102	-108.211533
11730.212402	-109.703117
11735.595703	-111.183586
11740.979004	-112.596291
11746.362305	-113.700996
11751.745605	-115.964363
11757.128906	-116.843521
11762.512207	-116.468040
11767.895508	-115.944077
11773.278809	-115.519615
11778.662109	-115.264061
11784.045410	-114.823601
11789.428711	-115.133514
11794.812012	-114.575218
11800.195313	-113.993965
11805.578613	-114.891144
11810.961914	-115.236145
11816.345215	-114.778366
11821.728516	-115.198692
11827.111816	-115.697227
11832.495117	-116.366379
11837.878418	-116.657478
11843.261719	-116.931908
11848.645020	-117.062881
11854.028320	-117.065079
11859.411621	-117.169930
11864.794922	-116.891205
11870.178223	-116.465408
11875.561523	-116.953598
11880.944824	-116.819183
11886.328125	-116.748825
11891.711426	-117.107414
11897.094727	-116.992439
11902.478027	-117.278984
11907.861328	-117.662895
11913.244629	-117.524803
11918.627930	-118.188644
11924.011230	-117.536667
11929.394531	-117.206871
11934.777832	-116.083603
11940.161133	-114.357574
11945.544434	-114.370789
11950.927734	-114.496338
11956.311035	-114.907425
11961.694336	-114.478767
11967.077637	-113.361038
11972.460938	-112.467232
11977.844238	-111.421638
11983.227539	-109.203766
11988.610840	-107.675148
11993.994141	-109.806290
11999.377441	-114.320633
12004.760742	-113.155251
12010.144043	-112.810242
12015.527344	-114.550499
12020.910645	-115.776039
12026.293945	-116.667168
12031.677246	-116.380249
12037.060547	-116.104324
12042.443848	-115.876457
12047.827148	-116.082039
12053.210449	-116.562233
12058.593750	-116.938797
12063.977051	-118.366325
12069.360352	-118.972664
12074.743652	-119.842018
12080.126953	-119.851463
12085.510254	-120.512070
12090.893555	-120.036667
12096.276855	-120.394272
12101.660156	-120.899292
12107.043457	-121.706001
12112.426758	-121.571472
12117.810059	-121.884041
12123.193359	-120.295662
12128.576660	-119.774155
12133.959961	-120.919022
12139.343262	-121.839432
12144.726563	-120.867973
12150.109863	-120.523491
12155.493164	-121.018433
12160.876465	-121.395927
12166.259766	-120.990921
12171.643066	-120.808823
12177.026367	-120.604393
12182.409668	-121.166847
12187.792969	-121.042274
12193.176270	-120.469574
12198.559570	-120.218361
12203.942871	-119.835960
12209.326172	-120.849190
12214.709473	-120.730858
12220.092773	-120.688042
12225.476074	-120.590439
12230.859375	-120.319031
12236.242676	-120.943596
12241.625977	-120.795021
12247.009277	-120.977791
12252.392578	-121.205315
12257.775879	-121.403595
12263.159180	-122.083603
12268.542480	-122.390884
12273.925781	-122.705170
12279.309082	-123.068375
12284.692383	-122.993118
12290.075684	-122.457100
12295.458984	-123.052551
12300.842285	-123.705803
12306.225586	-123.209152
12311.608887	-123.386208
12316.992188	-122.718132
12322.375488	-122.470047
12327.758789	-123.076202
12333.142090	-123.345840
12338.525391	-122.954643
12343.908691	-122.535194
12349.291992	-122.399200
12354.675293	-122.027649
12360.058594	-122.501328
12365.441895	-122.890320
12370.825195	-122.485878
12376.208496	-122.076660
12381.591797	-122.171677
12386.975098	-121.455627
12392.358398	-120.687607
12397.741699	-120.912781
12403.125000	-120.241013
12408.508301	-120.119492
12413.891602	-119.766823
12419.274902	-118.057854
12424.658203	-117.643471
12430.041504	-116.542297
12435.424805	-115.762802
12440.808105	-115.842728
12446.191406	-117.421577
12451.574707	-118.635948
12456.958008	-119.101250
12462.341309	-119.088570
12467.724609	-118.566551
12473.107910	-119.330902
12478.491211	-118.975868
12483.874512	-118.565826
12489.257813	-117.711250
12494.641113	-116.854889
12500.024414	-114.299530
12505.407715	-112.120438
12510.791016	-112.812454
12516.174316	-114.611343
12521.557617	-114.302475
12526.940918	-110.733688
12532.324219	-111.071785
12537.707520	-114.820023
12543.090820	-118.456528
12548.474121	-119.820488
12553.857422	-122.048035
12559.240723	-123.450439
12564.624023	-124.429382
12570.007324	-125.088257
12575.390625	-125.148300
12580.773926	-125.425537
12586.157227	-124.288078
12591.540527	-123.650200
