Frequency (Hz)	Level (dB)
6325.378418	-80.965317
6330.761719	-78.013443
6336.145020	-76.750694
6341.528320	-75.220810
6346.911621	-76.546150
6352.294922	-78.261078
6357.678223	-78.070145
6363.061523	-79.053993
6368.444824	-77.174309
6373.828125	-77.326378
6379.211426	-78.545052
6384.594727	-77.403252
6389.978027	-75.284897
6395.361328	-79.179085
6400.744629	-80.925598
6406.127930	-79.151817
6411.511230	-78.217140
6416.894531	-77.132347
6422.277832	-78.416710
6427.661133	-70.995316
6433.044434	-66.584236
6438.427734	-69.557243
6443.811035	-75.140877
6449.194336	-75.674400
6454.577637	-74.198830
6459.960938	-72.302399
6465.344238	-71.184547
6470.727539	-71.478638
6476.110840	-74.168068
6481.494141	-74.754250
6486.877441	-73.116631
6492.260742	-72.521057
6497.644043	-70.659286
6503.027344	-68.595924
6508.410645	-64.140076
6513.793945	-61.507217
6519.177246	-64.764877
6524.560547	-71.331902
6529.943848	-75.114777
6535.327148	-76.910103
6540.710449	-78.122765
6546.093750	-77.844498
6551.477051	-74.185875
6556.860352	-74.171387
6562.243652	-78.046562
6567.626953	-77.226791
6573.010254	-74.235359
6578.393555	-76.199661
6583.776855	-78.045036
6589.160156	-78.909088
6594.543457	-81.474678
6599.926758	-78.586029
6605.310059	-71.725548
6610.693359	-69.437828
6616.076660	-74.637253
6621.459961	-80.525337
6626.843262	-82.434082
6632.226563	-82.580116
6637.609863	-83.451935
6642.993164	-81.776443
6648.376465	-81.161041
6653.759766	-83.101357
6659.143066	-86.269547
6664.526367	-87.530205
6669.909668	-86.875374
6675.292969	-85.754860
6680.676270	-85.672028
6686.059570	-87.232735
6691.442871	-88.516533
6696.826172	-87.351952
6702.209473	-86.763664
6707.592773	-86.584427
6712.976074	-85.554214
6718.359375	-84.160942
6723.742676	-82.278084
6729.125977	-80.142014
6734.509277	-75.607315
6739.892578	-71.468895
6745.275879	-72.004288
6750.659180	-76.111397
6756.042480	-82.551933
6761.425781	-85.168686
6766.809082	-86.215630
6772.192383	-85.792091
6777.575684	-84.879761
6782.958984	-84.639458
6788.342285	-84.008911
6793.725586	-82.394020
6799.108887	-76.454811
6804.492188	-71.510757
6809.875488	-71.693916
6815.258789	-77.543266
6820.642090	-81.291092
6826.025391	-82.479523
6831.408691	-82.337517
6836.791992	-82.060890
6842.175293	-80.161476
6847.558594	-79.418022
6852.941895	-78.155701
6858.325195	-75.802170
6863.708496	-76.551254
6869.091797	-78.627380
6874.475098	-79.931389
6879.858398	-80.564308
6885.241699	-83.756706
6890.625000	-85.327377
6896.008301	-85.369820
6901.391602	-85.073204
6906.774902	-84.991379
6912.158203	-83.976357
6917.541504	-83.333046
6922.924805	-83.128242
6928.308105	-81.476685
6933.691406	-80.806786
6939.074707	-80.833908
6944.458008	-78.446655
6949.841309	-79.815308
6955.224609	-81.527924
6960.607910	-81.687164
6965.991211	-78.421631
6971.374512	-77.096954
6976.757813	-78.100929
6982.141113	-78.327019
6987.524414	-80.173325
6992.907715	-81.334824
6998.291016	-81.839890
7003.674316	-83.433685
7009.057617	-84.799927
7014.440918	-85.568596
7019.824219	-85.660149
7025.207520	-85.977112
7030.590820	-87.093269
7035.974121	-87.339775
7041.357422	-86.750122
7046.740723	-86.658157
7052.124023	-86.381325
7057.507324	-85.574173
7062.890625	-85.329269
7068.273926	-84.529579
7073.657227	-85.208961
7079.040527	-86.253288
7084.423828	-86.215988
7089.807129	-86.313271
7095.190430	-85.868080
7100.573730	-84.937874
7105.957031	-81.785080
7111.340332	-80.074257
7116.723633	-80.741211
7122.106934	-83.645340
7127.490234	-85.563782
7132.873535	-86.976608
7138.256836	-86.548004
7143.640137	-84.266312
7149.023438	-79.861572
7154.406738	-79.750542
7159.790039	-83.000839
7165.173340	-84.384384
7170.556641	-85.220070
7175.939941	-85.761459
7181.323242	-85.599106
7186.706543	-83.760765
7192.089844	-83.081818
7197.473145	-82.293213
7202.856445	-80.135040
7208.239746	-73.710373
7213.623047	-71.224632
7219.006348	-73.772980
7224.389648	-76.125687
7229.772949	-79.208389
7235.156250	-79.137825
7240.539551	-78.132179
7245.922852	-74.114746
7251.306152	-72.281929
7256.689453	-70.850502
7262.072754	-71.241928
7267.456055	-74.233864
7272.839355	-77.360809
7278.222656	-77.171364
7283.605957	-76.453705
7288.989258	-76.838409
7294.372559	-77.334557
7299.755859	-80.109154
7305.139160	-81.234489
7310.522461	-77.639572
7315.905762	-77.741501
7321.289063	-79.462654
7326.672363	-80.792931
7332.055664	-83.641953
7337.438965	-82.861938
7342.822266	-81.988213
7348.205566	-81.184921
7353.588867	-80.701637
7358.972168	-79.638237
7364.355469	-78.884239
7369.738770	-76.846100
7375.122070	-73.146263
7380.505371	-71.946007
7385.888672	-74.330345
7391.271973	-73.606491
7396.655273	-75.206406
7402.038574	-78.559448
7407.421875	-79.848045
7412.805176	-79.404442
7418.188477	-79.886200
7423.571777	-80.049149
7428.955078	-81.640190
7434.338379	-83.340462
7439.721680	-84.012016
7445.104980	-84.415527
7450.488281	-83.295074
7455.871582	-82.205139
7461.254883	-80.716225
7466.638184	-81.505356
7472.021484	-84.406540
7477.404785	-83.914497
7482.788086	-84.143616
7488.171387	-85.610840
7493.554688	-86.077873
7498.937988	-85.556313
7504.321289	-87.315491
7509.704590	-89.381859
7515.087891	-89.054741
7520.471191	-88.849419
7525.854492	-89.399170
7531.237793	-89.456734
7536.621094	-87.926735
7542.004395	-87.348198
7547.387695	-85.487282
7552.770996	-83.126579
7558.154297	-81.646431
7563.537598	-83.500450
7568.920898	-86.275200
7574.304199	-88.003387
7579.687500	-89.391762
7585.070801	-87.103348
7590.454102	-85.709282
7595.837402	-87.607132
7601.220703	-90.095207
7606.604004	-90.201218
7611.987305	-85.014183
7617.370605	-84.371658
7622.753906	-88.447433
7628.137207	-91.108681
7633.520508	-91.628860
7638.903809	-92.956413
7644.287109	-94.450348
7649.670410	-95.655121
7655.053711	-95.162010
7660.437012	-93.899490
7665.820313	-93.762733
7671.203613	-94.586479
7676.586914	-93.492203
7681.970215	-91.005089
7687.353516	-88.053467
7692.736816	-85.923531
7698.120117	-81.701706
7703.503418	-80.661507
7708.886719	-81.978897
7714.270020	-79.940262
7719.653320	-80.573318
7725.036621	-82.878075
7730.419922	-84.423050
7735.803223	-86.841919
7741.186523	-81.525040
7746.569824	-80.240349
7751.953125	-83.075287
7757.336426	-85.161728
7762.719727	-84.844978
7768.103027	-81.381027
7773.486328	-81.619644
7778.869629	-83.879082
7784.252930	-86.096085
7789.636230	-86.670540
7795.019531	-88.012245
7800.402832	-89.078896
7805.786133	-88.801872
7811.169434	-89.698685
7816.552734	-90.906860
7821.936035	-91.189537
7827.319336	-87.067345
7832.702637	-84.333366
7838.085938	-84.143570
7843.469238	-85.906784
7848.852539	-89.323486
7854.235840	-91.929070
7859.619141	-92.857994
7865.002441	-93.263336
7870.385742	-94.138260
7875.769043	-96.064041
7881.152344	-95.261681
7886.535645	-95.567650
7891.918945	-96.104591
7897.302246	-94.194130
7902.685547	-93.256760
7908.068848	-92.297935
7913.452148	-92.466454
7918.835449	-93.005219
7924.218750	-92.975189
7929.602051	-91.417702
7934.985352	-91.385139
7940.368652	-92.623177
7945.751953	-92.635475
7951.135254	-92.287331
7956.518555	-93.633041
7961.901855	-93.546509
7967.285156	-92.765945
7972.668457	-87.041550
7978.051758	-83.770470
7983.435059	-82.941895
7988.818359	-83.893593
7994.201660	-85.577797
7999.584961	-88.198669
8004.968262	-91.047791
8010.351563	-90.911140
8015.734863	-90.642082
8021.118164	-91.039993
8026.501465	-90.577904
8031.884766	-90.643951
8037.268066	-91.660027
8042.651367	-90.464317
8048.034668	-89.783241
8053.417969	-90.227448
8058.801270	-90.914864
8064.184570	-90.059677
8069.567871	-88.743202
8074.951172	-86.595497
8080.334473	-85.081215
8085.717773	-81.875046
8091.101074	-76.670372
8096.484375	-75.001640
8101.867676	-77.227715
8107.250977	-82.111740
8112.634277	-85.139236
8118.017578	-86.366173
8123.400879	-86.914497
8128.784180	-86.193306
8134.167480	-84.344017
8139.550781	-82.799950
8144.934082	-84.495514
8150.317383	-88.138428
8155.700684	-89.945488
8161.083984	-90.126434
8166.467285	-89.481155
8171.850586	-87.110283
8177.233887	-84.009476
8182.617188	-82.934601
8188.000488	-85.389038
8193.383789	-87.042229
8198.767090	-84.421181
8204.150391	-81.269569
8209.533691	-82.159126
8214.916992	-85.499107
8220.300293	-87.583000
8225.683594	-88.944267
8231.066895	-85.132835
8236.450195	-84.018867
8241.833496	-85.454254
8247.216797	-86.357162
8252.600098	-85.054405
8257.983398	-82.885803
8263.366699	-80.255341
8268.750000	-78.298859
8274.133301	-79.329483
8279.516602	-81.448349
8284.899902	-80.323647
8290.283203	-79.408554
8295.666504	-80.089897
8301.049805	-79.707848
8306.433105	-81.391335
8311.816406	-82.252968
8317.199707	-83.199097
8322.583008	-84.470016
8327.966309	-85.800972
8333.349609	-86.229553
8338.732910	-87.628502
8344.116211	-88.500778
8349.499512	-88.641426
8354.882813	-89.619980
8360.266113	-89.436501
8365.649414	-89.033165
8371.032715	-87.872574
8376.416016	-84.940987
8381.799316	-84.839790
8387.182617	-87.401794
8392.565918	-86.928726
8397.949219	-85.240952
8403.332520	-86.118271
8408.715820	-89.028496
8414.099121	-90.211540
8419.482422	-90.888771
8424.865723	-89.872574
8430.249023	-91.060013
8435.632324	-91.719589
8441.015625	-91.834480
8446.398926	-92.169647
8451.782227	-90.234550
8457.165527	-90.205750
8462.548828	-88.478889
8467.932129	-87.207947
8473.315430	-87.658958
8478.698730	-85.240906
8484.082031	-82.123932
8489.465332	-83.638390
8494.848633	-86.771454
8500.231934	-88.665779
8505.615234	-90.618896
8510.998535	-90.347099
8516.381836	-88.447334
8521.765137	-88.531532
8527.148438	-89.788620
8532.531738	-91.009453
8537.915039	-92.343529
8543.298340	-90.022545
8548.681641	-89.331650
8554.064941	-89.266479
8559.448242	-90.080147
8564.831543	-91.104195
8570.214844	-91.373085
8575.598145	-90.149422
8580.981445	-90.595573
8586.364746	-90.773132
8591.748047	-91.583458
8597.131348	-93.515755
8602.514648	-91.491524
8607.897949	-89.876518
8613.281250	-90.599007
8618.664551	-90.464188
8624.047852	-89.788177
8629.431152	-90.390236
8634.814453	-92.302513
8640.197754	-91.893394
8645.581055	-91.957947
8650.964355	-91.283096
8656.347656	-86.996956
8661.730957	-84.420700
8667.114258	-86.198921
8672.497559	-87.130882
8677.880859	-88.982635
8683.264160	-93.368614
8688.647461	-86.691826
8694.030762	-83.812485
8699.414063	-87.388702
8704.797363	-91.535042
8710.180664	-93.286125
8715.563965	-92.816376
8720.947266	-92.564461
8726.330566	-92.150383
8731.713867	-91.445496
8737.097168	-90.381989
8742.480469	-88.705177
8747.863770	-87.005585
8753.247070	-85.758553
8758.630371	-85.703461
8764.013672	-85.781921
8769.396973	-85.936546
8774.780273	-85.613991
8780.163574	-86.640808
8785.546875	-86.283928
8790.930176	-83.587334
8796.313477	-84.219337
8801.696777	-86.557518
8807.080078	-89.455910
8812.463379	-92.686943
8817.846680	-95.717278
8823.229980	-96.704636
8828.613281	-97.597076
8833.996582	-97.763931
8839.379883	-97.851379
8844.763184	-98.365776
8850.146484	-98.096237
8855.529785	-96.414963
8860.913086	-93.513046
8866.296387	-90.232491
8871.679688	-85.809273
8877.062988	-84.885406
8882.446289	-89.431999
8887.829590	-88.814011
8893.212891	-87.825020
8898.596191	-88.294327
8903.979492	-89.119072
8909.362793	-91.290619
8914.746094	-93.395683
8920.129395	-94.186874
8925.512695	-94.951187
8930.895996	-95.679230
8936.279297	-95.723907
8941.662598	-95.546844
8947.045898	-95.386696
8952.429199	-95.564850
8957.812500	-95.931839
8963.195801	-96.724205
8968.579102	-96.989288
8973.962402	-96.347183
8979.345703	-96.804153
8984.729004	-98.422516
8990.112305	-97.812027
8995.495605	-96.473694
9000.878906	-95.399155
9006.262207	-95.826889
9011.645508	-95.717201
9017.028809	-95.251137
9022.412109	-95.878159
9027.795410	-95.580399
9033.178711	-95.592323
9038.562012	-95.654366
9043.945313	-95.085976
9049.328613	-94.981766
9054.711914	-95.037262
9060.095215	-93.320511
9065.478516	-92.762947
9070.861816	-93.835152
9076.245117	-93.010460
9081.628418	-93.098183
9087.011719	-92.863815
9092.395020	-93.829926
9097.778320	-93.815186
9103.161621	-93.235756
9108.544922	-92.867432
9113.928223	-91.133202
9119.311523	-89.130135
9124.694824	-87.836098
9130.078125	-85.087418
9135.461426	-83.328606
9140.844727	-85.232750
9146.228027	-89.744232
9151.611328	-95.019936
9156.994629	-95.755287
9162.377930	-94.301865
9167.761230	-91.433983
9173.144531	-87.715294
9178.527832	-83.182320
9183.911133	-82.006638
9189.294434	-85.909180
9194.677734	-87.993111
9200.061035	-86.364578
9205.444336	-81.591911
9210.827637	-80.714905
9216.210938	-84.023621
9221.594238	-86.688324
9226.977539	-88.835831
9232.360840	-91.034393
9237.744141	-85.080788
9243.127441	-82.979408
9248.510742	-84.705643
9253.894043	-87.227493
9259.277344	-88.513023
9264.660645	-88.200287
9270.043945	-85.172012
9275.427246	-80.717422
9280.810547	-77.994255
9286.193848	-79.725906
9291.577148	-84.206848
9296.960449	-87.385414
9302.343750	-89.101265
9307.727051	-90.008522
9313.110352	-91.561554
9318.493652	-93.118027
9323.876953	-96.146278
9329.260254	-96.465508
9334.643555	-96.036514
9340.026855	-96.643845
9345.410156	-96.810623
9350.793457	-97.533173
9356.176758	-97.874985
9361.560059	-98.221115
9366.943359	-98.895340
9372.326660	-100.342346
9377.709961	-101.493393
9383.093262	-100.616920
9388.476563	-97.815659
9393.859863	-98.176636
9399.243164	-98.385063
9404.626465	-97.642952
9410.009766	-97.131897
9415.393066	-96.712189
9420.776367	-97.411758
9426.159668	-96.253746
9431.542969	-94.336296
9436.926270	-95.856911
9442.309570	-96.902458
9447.692871	-96.227921
9453.076172	-96.576675
9458.459473	-97.290077
9463.842773	-97.862762
9469.226074	-98.227661
9474.609375	-98.735329
9479.992676	-96.765953
9485.375977	-94.065323
9490.759277	-93.106804
9496.142578	-92.178879
9501.525879	-91.600639
9506.909180	-90.639435
9512.292480	-92.155968
9517.675781	-94.955795
9523.059082	-95.471497
9528.442383	-96.195244
9533.825684	-95.952164
9539.208984	-95.118660
9544.592285	-95.975311
9549.975586	-97.550369
9555.358887	-98.054695
9560.742188	-97.548409
9566.125488	-96.642410
9571.508789	-95.444305
9576.892090	-96.160469
9582.275391	-98.953064
9587.658691	-96.970779
9593.041992	-96.143608
9598.425293	-95.476799
9603.808594	-95.185776
9609.191895	-94.202644
9614.575195	-94.141037
9619.958496	-94.909622
9625.341797	-95.531021
9630.725098	-94.816689
9636.108398	-92.902100
9641.491699	-93.890762
9646.875000	-97.474319
9652.258301	-99.628525
9657.641602	-100.094612
9663.024902	-100.539886
9668.408203	-100.596581
9673.791504	-100.516068
9679.174805	-100.720993
9684.558105	-100.498062
9689.941406	-101.832787
9695.324707	-103.249893
9700.708008	-103.319084
9706.091309	-102.163002
9711.474609	-98.085770
9716.857910	-94.970001
9722.241211	-96.173874
9727.624512	-98.995834
9733.007813	-101.020851
9738.391113	-102.086708
9743.774414	-103.426445
9749.157715	-103.293694
9754.541016	-101.657379
9759.924316	-100.254532
9765.307617	-100.019920
9770.690918	-100.111328
9776.074219	-99.943733
9781.457520	-99.433449
9786.840820	-98.760040
9792.224121	-97.457153
9797.607422	-97.037621
9802.990723	-98.711609
9808.374023	-99.643784
9813.757324	-99.109894
9819.140625	-98.854149
9824.523926	-96.309891
9829.907227	-97.306755
9835.290527	-99.154251
9840.673828	-97.638229
9846.057129	-97.892052
9851.440430	-96.732483
9856.823730	-99.015427
9862.207031	-98.986404
9867.590332	-99.400719
9872.973633	-100.461555
9878.356934	-101.662506
9883.740234	-104.496849
9889.123535	-104.388229
9894.506836	-104.918419
9899.890137	-104.691345
9905.273438	-103.032524
9910.656738	-103.468521
9916.040039	-104.421318
9921.423340	-104.306557
9926.806641	-103.919632
9932.189941	-103.380295
9937.573242	-102.431503
9942.956543	-101.706215
9948.339844	-98.236427
9953.723145	-94.307663
9959.106445	-90.656509
9964.489746	-89.903168
9969.873047	-93.345276
9975.256348	-94.063850
9980.639648	-92.133476
9986.022949	-91.644363
9991.406250	-93.203033
9996.789551	-96.132431
10002.172852	-97.815826
10007.556152	-99.126419
10012.939453	-98.929947
10018.322754	-100.971573
10023.706055	-101.278595
10029.089355	-101.201355
10034.472656	-101.031425
10039.855957	-101.111412
10045.239258	-101.023796
10050.622559	-100.663727
10056.005859	-101.224609
10061.389160	-101.562286
10066.772461	-101.473862
10072.155762	-100.688438
10077.539063	-100.295868
10082.922363	-101.307732
10088.305664	-103.409286
10093.688965	-103.716515
10099.072266	-103.467758
10104.455566	-104.241562
10109.838867	-104.970551
10115.222168	-105.092628
10120.605469	-105.014267
10125.988770	-104.850349
10131.372070	-104.590370
10136.755371	-104.726089
10142.138672	-103.939941
10147.521973	-103.262436
10152.905273	-103.350189
10158.288574	-104.077003
10163.671875	-104.892471
10169.055176	-104.879372
10174.438477	-104.851692
10179.821777	-105.030983
10185.205078	-104.503075
10190.588379	-103.021805
10195.971680	-101.217552
10201.354980	-100.911316
10206.738281	-102.383156
10212.121582	-103.820557
10217.504883	-103.330879
10222.888184	-101.994987
10228.271484	-99.986282
10233.654785	-95.981590
10239.038086	-94.949577
10244.421387	-97.861580
10249.804688	-99.654732
10255.187988	-101.124176
10260.571289	-103.120224
10265.954590	-104.989960
10271.337891	-106.191780
10276.721191	-106.641769
10282.104492	-106.656761
10287.487793	-106.733719
10292.871094	-107.172058
10298.254395	-107.236755
10303.637695	-107.705505
10309.020996	-108.198532
10314.404297	-109.689186
10319.787598	-110.898102
10325.170898	-111.939980
10330.554199	-112.257881
10335.937500	-111.720009
10341.320801	-111.154198
10346.704102	-111.449165
10352.087402	-110.863853
10357.470703	-110.714676
10362.854004	-110.656021
10368.237305	-109.899155
10373.620605	-110.242310
10379.003906	-110.313332
10384.387207	-109.486603
10389.770508	-108.548836
10395.153809	-109.027489
10400.537109	-109.330620
10405.920410	-109.081490
10411.303711	-108.589104
10416.687012	-108.258270
10422.070313	-108.122482
10427.453613	-108.251312
10432.836914	-108.059059
10438.220215	-107.280441
10443.603516	-106.273697
10448.986816	-106.239243
10454.370117	-106.728622
10459.753418	-107.097008
10465.136719	-108.555687
10470.520020	-109.801102
10475.903320	-110.309036
10481.286621	-109.691170
10486.669922	-109.629959
10492.053223	-109.460739
10497.436523	-108.812737
10502.819824	-109.880676
10508.203125	-109.305351
10513.586426	-107.917336
10518.969727	-107.422752
10524.353027	-108.422363
10529.736328	-109.251663
10535.119629	-106.469101
10540.502930	-105.726479
10545.886230	-108.361610
10551.269531	-109.253342
10556.652832	-108.692863
10562.036133	-107.794052
10567.419434	-107.716454
10572.802734	-107.841591
10578.186035	-107.927841
10583.569336	-108.790176
10588.952637	-109.150101
10594.335938	-108.544319
10599.719238	-107.414864
10605.102539	-108.184776
10610.485840	-108.560036
10615.869141	-108.105278
10621.252441	-106.696930
10626.635742	-106.718842
10632.019043	-106.591103
10637.402344	-104.747375
10642.785645	-101.887032
10648.168945	-100.797256
10653.552246	-102.764717
10658.935547	-105.310822
10664.318848	-106.661789
10669.702148	-106.676384
10675.085449	-105.491402
10680.468750	-105.439247
10685.852051	-106.397247
10691.235352	-107.145920
10696.618652	-106.535538
10702.001953	-106.062050
10707.385254	-105.015099
10712.768555	-104.019890
10718.151855	-105.622650
10723.535156	-107.414833
10728.918457	-107.449776
10734.301758	-106.081642
10739.685059	-105.770515
10745.068359	-106.993469
10750.451660	-109.392395
10755.834961	-110.988167
10761.218262	-111.572372
10766.601563	-109.312965
10771.984863	-106.482086
10777.368164	-105.555542
10782.751465	-105.812035
10788.134766	-106.094337
10793.518066	-106.692841
10798.901367	-107.627731
10804.284668	-107.278137
10809.667969	-104.296089
10815.051270	-99.415764
10820.434570	-98.793709
10825.817871	-102.570015
10831.201172	-107.675652
10836.584473	-110.696960
10841.967773	-110.552147
10847.351074	-109.846725
10852.734375	-109.201096
10858.117676	-108.984726
10863.500977	-108.029160
10868.884277	-108.000122
10874.267578	-109.209831
10879.650879	-110.362984
10885.034180	-111.473785
10890.417480	-112.089569
10895.800781	-111.953484
10901.184082	-111.933884
10906.567383	-111.777786
10911.950684	-112.357124
10917.333984	-112.404266
10922.717285	-112.001534
10928.100586	-111.956001
10933.483887	-112.001816
10938.867188	-112.085655
10944.250488	-112.037964
10949.633789	-112.032684
10955.017090	-111.887215
10960.400391	-111.267433
10965.783691	-110.061951
10971.166992	-108.120049
10976.550293	-107.230911
10981.933594	-105.915688
10987.316895	-102.765823
10992.700195	-101.590118
10998.083496	-102.612625
11003.466797	-104.982811
11008.850098	-106.070213
11014.233398	-105.238228
11019.616699	-104.265404
11025.000000	-103.411438
11030.383301	-103.148170
11035.766602	-103.067688
11041.149902	-103.529854
11046.533203	-103.645432
11051.916504	-103.359146
11057.299805	-104.371498
11062.683105	-105.863167
11068.066406	-105.933105
11073.449707	-106.629372
11078.833008	-107.385803
11084.216309	-108.190926
11089.599609	-108.415253
11094.982910	-108.903877
11100.366211	-109.883713
11105.749512	-109.920250
11111.132813	-110.112663
11116.516113	-109.910080
11121.899414	-109.888664
11127.282715	-109.571198
11132.666016	-108.516678
11138.049316	-107.222916
11143.432617	-106.903358
11148.815918	-107.887886
11154.199219	-108.026428
11159.582520	-104.793053
11164.965820	-105.073296
11170.349121	-108.491676
11175.732422	-110.376236
11181.115723	-111.349251
11186.499023	-112.568039
11191.882324	-113.641060
11197.265625	-114.180641
11202.648926	-113.953178
11208.032227	-113.629768
11213.415527	-113.144821
11218.798828	-112.994141
11224.182129	-112.500404
11229.565430	-112.039993
11234.948730	-111.727699
11240.332031	-111.003448
11245.715332	-110.347046
11251.098633	-109.704247
11256.481934	-108.952682
11261.865234	-109.163696
11267.248535	-109.433632
11272.631836	-107.965080
11278.015137	-107.562370
11283.398438	-108.226540
11288.781738	-108.637505
11294.165039	-108.114723
11299.548340	-108.557854
11304.931641	-110.344223
11310.314941	-111.922386
11315.698242	-112.797966
11321.081543	-112.476578
11326.464844	-112.821976
11331.848145	-113.136978
11337.231445	-114.141724
11342.614746	-113.841255
11347.998047	-113.099754
11353.381348	-112.939613
11358.764648	-112.831879
11364.147949	-112.243088
11369.531250	-112.608757
11374.914551	-112.530212
11380.297852	-113.374626
11385.681152	-113.123329
11391.064453	-112.385551
11396.447754	-112.565651
11401.831055	-112.791061
11407.214355	-111.953819
11412.597656	-112.035820
11417.980957	-112.068726
11423.364258	-112.212746
11428.747559	-112.653618
11434.130859	-113.422768
11439.514160	-113.252319
11444.897461	-112.910065
11450.280762	-112.621529
11455.664063	-112.490425
11461.047363	-112.382614
11466.430664	-112.142754
11471.813965	-112.161530
11477.197266	-113.397980
11482.580566	-113.540199
11487.963867	-113.435432
11493.347168	-113.581558
11498.730469	-114.143143
11504.113770	-113.915543
11509.497070	-113.417343
11514.880371	-112.886543
11520.263672	-113.633286
11525.646973	-113.615242
11531.030273	-113.750061
11536.413574	-114.642792
11541.796875	-114.955833
11547.180176	-115.634094
11552.563477	-116.017456
11557.946777	-115.812477
11563.330078	-115.391678
11568.713379	-115.638077
11574.096680	-115.615150
11579.479980	-115.022293
11584.863281	-115.057968
11590.246582	-114.405518
11595.629883	-113.860947
11601.013184	-113.500870
11606.396484	-111.826363
11611.779785	-111.369194
11617.163086	-111.159264
11622.546387	-111.034477
11627.929688	-111.579224
11633.312988	-112.376190
11638.696289	-112.679443
11644.079590	-113.498795
11649.462891	-114.822601
11654.846191	-113.181122
11660.229492	-112.684654
11665.612793	-112.815300
11670.996094	-113.019676
11676.379395	-111.868996
11681.762695	-111.307930
11687.145996	-110.819435
11692.529297	-110.100571
11697.912598	-109.808983
11703.295898	-109.632599
11708.679199	-108.882599
11714.062500	-108.141464
11719.445801	-108.161865
11724.829102	-107.954216
11730.212402	-108.764282
11735.595703	-109.849319
11740.979004	-111.182922
11746.362305	-112.651428
11751.745605	-114.717194
11757.128906	-114.839561
11762.512207	-114.474014
11767.895508	-114.589928
11773.278809	-114.015900
11778.662109	-113.501984
11784.045410	-113.011726
11789.428711	-113.437645
11794.812012	-113.058487
11800.195313	-112.250900
11805.578613	-113.069580
11810.961914	-113.673485
11816.345215	-113.248398
11821.728516	-113.609627
11827.111816	-113.784134
11832.495117	-114.228233
11837.878418	-114.450401
11843.261719	-114.543236
11848.645020	-115.439293
11854.028320	-115.462418
11859.411621	-115.486061
11864.794922	-115.686775
11870.178223	-115.381172
11875.561523	-115.766357
11880.944824	-115.648529
11886.328125	-115.246368
11891.711426	-115.652809
11897.094727	-115.464989
11902.478027	-115.423645
11907.861328	-115.248802
11913.244629	-113.923355
11918.627930	-112.691162
11924.011230	-110.591850
11929.394531	-110.949867
11934.777832	-109.683731
11940.161133	-106.704941
11945.544434	-102.195206
11950.927734	-100.107162
11956.311035	-103.635361
11961.694336	-107.740753
11967.077637	-110.315041
11972.460938	-110.856308
11977.844238	-110.086708
11983.227539	-107.826996
11988.610840	-106.216148
11993.994141	-108.595436
11999.377441	-113.422966
12004.760742	-110.992790
12010.144043	-109.482285
12015.527344	-107.171715
12020.910645	-104.687706
12026.293945	-106.596123
12031.677246	-109.847107
12037.060547	-111.862732
12042.443848	-110.044136
12047.827148	-106.718300
12053.210449	-107.814087
12058.593750	-111.248878
12063.977051	-114.933533
12069.360352	-117.209419
12074.743652	-119.302780
12080.126953	-118.963593
12085.510254	-115.229202
12090.893555	-110.628822
12096.276855	-109.814766
12101.660156	-111.160149
12107.043457	-114.792412
12112.426758	-116.448425
12117.810059	-117.822945
12123.193359	-117.644318
12128.576660	-117.424103
12133.959961	-118.206459
12139.343262	-118.439903
12144.726563	-118.096123
12150.109863	-118.262733
12155.493164	-118.327850
12160.876465	-118.031792
12166.259766	-117.584564
12171.643066	-117.941963
12177.026367	-118.184616
12182.409668	-119.087822
12187.792969	-119.250832
12193.176270	-118.818779
12198.559570	-118.238846
12203.942871	-117.926781
12209.326172	-118.636360
12214.709473	-118.572380
12220.092773	-118.873543
12225.476074	-119.230812
12230.859375	-118.440048
12236.242676	-118.927094
12241.625977	-119.348778
12247.009277	-119.824989
12252.392578	-120.300629
12257.775879	-120.134140
12263.159180	-120.758018
12268.542480	-120.715836
12273.925781	-121.275726
12279.309082	-121.734680
12284.692383	-121.973633
12290.075684	-121.091255
12295.458984	-121.092979
12300.842285	-121.507240
12306.225586	-121.661949
12311.608887	-121.792633
12316.992188	-121.174652
12322.375488	-121.557938
12327.758789	-122.356468
12333.142090	-122.879341
12338.525391	-122.325706
12343.908691	-122.255135
12349.291992	-122.295174
12354.675293	-121.710403
12360.058594	-121.999542
12365.441895	-121.972397
12370.825195	-121.543747
12376.208496	-121.463631
12381.591797	-121.418503
12386.975098	-120.639809
12392.358398	-120.041542
12397.741699	-120.283119
12403.125000	-119.672867
12408.508301	-119.026718
12413.891602	-118.250717
12419.274902	-117.398743
12424.658203	-116.384491
12430.041504	-115.777557
12435.424805	-114.990219
12440.808105	-114.945908
12446.191406	-116.222923
12451.574707	-116.759941
12456.958008	-117.196793
12462.341309	-117.164330
12467.724609	-116.521004
12473.107910	-117.155075
12478.491211	-116.743958
12483.874512	-116.702103
12489.257813	-115.812477
12494.641113	-115.249290
12500.024414	-113.319992
12505.407715	-111.522636
12510.791016	-111.932991
12516.174316	-113.672836
12521.557617	-113.665100
12526.940918	-110.273376
12532.324219	-110.243050
12537.707520	-113.861778
12543.090820	-117.757225
12548.474121	-119.215645
12553.857422	-120.973984
12559.240723	-121.461922
12564.624023	-122.418045
12570.007324	-122.227303
12575.390625	-121.697449
12580.773926	-122.370132
12586.157227	-121.744438
12591.540527	-121.302605
