Frequency (Hz)	Level (dB)
4952.636719	-67.930069
4958.020020	-66.990135
4963.403320	-70.284668
4968.786621	-73.374840
4974.169922	-70.281784
4979.553223	-70.263084
4984.936523	-71.433311
4990.319824	-72.460007
4995.703125	-74.306152
5001.086426	-74.831940
5006.469727	-76.143440
5011.853027	-75.815819
5017.236328	-72.805084
5022.619629	-69.840271
5028.002930	-66.340172
5033.386230	-62.140518
5038.769531	-62.949085
5044.152832	-68.695869
5049.536133	-71.015205
5054.919434	-68.097900
5060.302734	-65.757408
5065.686035	-68.057869
5071.069336	-72.359657
5076.452637	-76.663498
5081.835938	-78.128693
5087.219238	-77.770439
5092.602539	-78.448341
5097.985840	-79.370522
5103.369141	-78.974449
5108.752441	-77.096222
5114.135742	-73.835793
5119.519043	-73.511131
5124.902344	-75.659073
5130.285645	-75.305496
5135.668945	-74.465927
5141.052246	-74.726265
5146.435547	-75.338913
5151.818848	-75.468773
5157.202148	-75.925140
5162.585449	-75.293205
5167.968750	-76.462471
5173.352051	-77.904289
5178.735352	-77.646492
5184.118652	-75.905350
5189.501953	-76.055740
5194.885254	-75.366570
5200.268555	-72.840508
5205.651855	-72.221855
5211.035156	-74.662148
5216.418457	-76.848198
5221.801758	-78.462502
5227.185059	-78.658829
5232.568359	-77.213593
5237.951660	-74.695015
5243.334961	-71.869736
5248.718262	-73.908409
5254.101563	-75.614571
5259.484863	-74.488533
5264.868164	-74.397247
5270.251465	-75.417343
5275.634766	-73.231934
5281.018066	-69.839012
5286.401367	-67.455269
5291.784668	-68.538353
5297.167969	-69.478340
5302.551270	-67.010323
5307.934570	-64.629707
5313.317871	-66.259300
5318.701172	-72.520386
5324.084473	-73.034172
5329.467773	-73.325928
5334.851074	-73.547943
5340.234375	-75.804504
5345.617676	-74.673546
5351.000977	-70.295654
5356.384277	-65.327835
5361.767578	-64.075737
5367.150879	-68.258377
5372.534180	-70.900940
5377.917480	-71.919853
5383.300781	-72.138901
5388.684082	-72.552132
5394.067383	-73.004028
5399.450684	-72.184937
5404.833984	-68.303482
5410.217285	-64.465759
5415.600586	-63.939251
5420.983887	-65.909111
5426.367188	-69.582893
5431.750488	-72.455986
5437.133789	-72.657043
5442.517090	-70.320808
5447.900391	-67.562080
5453.283691	-68.106964
5458.666992	-69.628586
5464.050293	-68.842430
5469.433594	-64.544540
5474.816895	-60.421623
5480.200195	-62.476570
5485.583496	-68.158775
5490.966797	-72.620369
5496.350098	-74.761871
5501.733398	-75.298676
5507.116699	-74.470306
5512.500000	-72.230782
5517.883301	-74.525635
5523.266602	-76.815834
5528.649902	-77.605530
5534.033203	-77.247665
5539.416504	-77.500153
5544.799805	-77.971527
5550.183105	-77.906525
5555.566406	-75.322578
5560.949707	-69.383369
5566.333008	-68.878258
5571.716309	-74.229088
5577.099609	-75.989868
5582.482910	-73.945999
5587.866211	-71.938004
5593.249512	-71.358612
5598.632813	-69.865746
5604.016113	-70.160431
5609.399414	-72.170959
5614.782715	-74.096382
5620.166016	-75.185204
5625.549316	-75.738197
5630.932617	-73.020782
5636.315918	-70.315018
5641.699219	-68.720718
5647.082520	-63.269764
5652.465820	-61.371086
5657.849121	-65.601990
5663.232422	-67.964012
5668.615723	-66.151558
5673.999023	-68.431625
5679.382324	-72.926910
5684.765625	-75.643578
5690.148926	-74.988792
5695.532227	-76.323250
5700.915527	-79.429588
5706.298828	-79.883255
5711.682129	-79.619202
5717.065430	-78.915787
5722.448730	-77.398743
5727.832031	-72.842751
5733.215332	-68.183540
5738.598633	-67.309822
5743.981934	-68.933861
5749.365234	-71.409073
5754.748535	-72.481766
5760.131836	-72.575333
5765.515137	-73.377678
5770.898438	-72.709602
5776.281738	-73.654167
5781.665039	-74.110458
5787.048340	-72.196609
5792.431641	-68.775017
5797.814941	-63.593407
5803.198242	-61.131393
5808.581543	-63.462887
5813.964844	-69.681892
5819.348145	-73.637344
5824.731445	-74.601326
5830.114746	-76.180962
5835.498047	-75.141792
5840.881348	-73.234749
5846.264648	-73.872681
5851.647949	-77.464394
5857.031250	-79.552124
5862.414551	-81.078499
5867.797852	-81.431526
5873.181152	-81.243431
5878.564453	-80.203270
5883.947754	-75.234467
5889.331055	-73.453827
5894.714355	-76.495743
5900.097656	-77.902565
5905.480957	-76.282555
5910.864258	-77.269859
5916.247559	-78.354935
5921.630859	-78.210495
5927.014160	-78.802711
5932.397461	-78.669830
5937.780762	-77.690804
5943.164063	-77.327980
5948.547363	-73.226761
5953.930664	-69.709000
5959.313965	-70.041473
5964.697266	-73.371674
5970.080566	-75.844246
5975.463867	-76.232750
5980.847168	-77.731949
5986.230469	-78.142288
5991.613770	-77.396957
5996.997070	-75.953636
6002.380371	-68.765450
6007.763672	-65.037453
6013.146973	-65.890228
6018.530273	-67.140274
6023.913574	-70.700539
6029.296875	-74.053383
6034.680176	-77.913940
6040.063477	-80.181992
6045.446777	-81.148247
6050.830078	-79.336952
6056.213379	-78.804367
6061.596680	-77.620331
6066.979980	-71.555260
6072.363281	-69.939224
6077.746582	-74.790306
6083.129883	-78.236076
6088.513184	-77.773354
6093.896484	-80.087624
6099.279785	-80.272018
6104.663086	-79.694649
6110.046387	-78.246231
6115.429688	-77.414566
6120.812988	-77.403908
6126.196289	-76.964760
6131.579590	-77.397896
6136.962891	-77.613197
6142.346191	-80.095001
6147.729492	-80.031189
6153.112793	-80.761909
6158.496094	-79.823685
6163.879395	-79.512421
6169.262695	-79.062668
6174.645996	-78.110130
6180.029297	-77.090828
6185.412598	-74.725128
